parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	4385756	585220	4.45858914918503e-07	0.00797281757829592	NA
interaction	4385756	682726	-5.55921671241029e-09	9.94095200145606e-05	NA
interaction	4385756	1106927	4.65585292386069e-09	8.32556326480588e-05	NA
interaction	4385756	1111783	1.364697901891e-08	0.000244034313483423	NA
interaction	4385756	529021	-1.95048451729914e-07	0.00348784261688681	NA
interaction	4385756	4361727	4.86891644325446e-07	0.00870656194305968	NA
interaction	4385756	147040	6.11305093578066e-07	0.0109313144420851	NA
interaction	4385756	4297420	-1.76488579414542e-06	0.0315595629299447	NA
interaction	4385756	194201	-5.55921671241029e-09	9.94095200145606e-05	NA
interaction	4385756	528935	1.11262667953336e-08	0.000198959115806533	NA
